date,open,close,rsi,avg_gain,avg_loss
20240701,292000,286000,59.32,2669.1494,1830.4569
20240702,283000,272500,48.2,2478.4959,2663.9957
20240703,275000,276000,50.77,2551.4604,2473.7103
20240704,277500,277500,51.88,2476.3561,2297.0167
20240705,277500,281000,54.45,2549.4735,2132.9441
20240708,282000,283000,55.9,2510.2254,1980.5909
20240709,284000,274500,48.79,2330.9236,2446.263
20240710,275000,274500,48.79,2164.4291,2271.5299
20240711,277000,278500,52.11,2295.5413,2109.2778
20240712,277500,271500,46.44,2131.574,2458.6151
20240715,273000,268500,44.21,1979.3188,2497.2854
20240716,270500,274500,49.43,2266.5103,2318.9079
20240717,275500,268500,44.91,2104.6167,2581.8431
20240718,267000,260500,39.7,1954.2869,2968.8543
20240719,258500,258500,38.49,1814.695,2899.6504
20240722,259000,255000,36.41,1685.0739,2942.5325
20240723,258000,263500,44.29,2171.8544,2732.3516
20240724,259500,258500,41.06,2016.7219,2894.3265
20240725,253000,251500,37.01,1872.6703,3187.5889
20240726,248500,243500,32.99,1738.9082,3531.3325
20240729,244000,255500,42.98,2471.8433,3279.0945
20240730,253000,250000,40.04,2295.2831,3437.7306
20240731,250000,249000,39.51,2131.3343,3263.607
20240801,251000,253500,43.15,2300.5247,3030.4922
20240802,242500,244000,37.95,2136.2015,3492.5999
20240805,236000,224000,29.8,1983.6157,4671.6999
20240806,233500,235000,37.72,2627.6431,4338.0071
20240807,233000,236000,38.4,2511.3829,4028.1494
20240808,231500,236500,38.76,2367.7127,3740.4245
20240809,240500,243000,43.4,2662.8761,3473.2513
20240812,246000,243500,43.75,2508.3849,3225.1619
20240813,242000,243000,43.46,2329.2146,3030.5075
20240814,245500,241000,42.25,2162.8421,2956.8998
20240816,248000,255000,52.28,3008.3534,2745.6927
20240819,256000,255000,52.28,2793.471,2549.5718
20240820,258000,256000,52.96,2665.3659,2367.4595
20240821,257500,252500,50.27,2474.9826,2448.3553
20240822,253500,248000,46.97,2298.1982,2594.9013
20240823,245500,252500,50.47,2455.4697,2409.5512
