date,open,close,rsi,avg_gain,avg_loss
20250730,71000,72600,76.62,871.2274,265.8127
20250731,73000,71400,70.87,808.9968,332.5403
20250801,70200,68900,60.65,751.2113,487.3589
20250804,69500,69700,62.51,754.6962,452.5475
20250805,71000,69900,62.99,715.0751,420.2227
20250806,69200,68800,58.62,663.9983,468.7782
20250807,70800,70500,62.9,737.9984,435.2941
20250808,71000,71800,65.81,778.1414,404.2016
20250811,72000,71000,62.56,722.5599,432.473
20250812,71100,71100,62.81,678.0913,401.582
20250813,71900,71900,64.81,686.7991,372.8976
20250814,71900,71600,63.43,637.742,367.6906
20250818,71100,70000,56.51,592.189,455.7127
20250819,70400,70000,56.51,549.8898,423.1618
20250820,70100,70500,58.17,546.3262,392.936
20250821,71500,70600,58.51,514.4458,364.8691
20250822,71700,71400,61.22,534.8425,338.807
20250825,71700,71500,61.56,503.7823,314.6065
20250826,70800,70300,55.32,467.7979,377.8489
20250827,70100,70600,56.51,455.8123,350.8597
20250828,70100,69600,51.59,423.2543,397.2269
20250829,70100,69700,52.04,400.1647,368.8535
20250901,68400,67600,43.0,371.5815,492.5068
20250902,67800,69100,49.72,452.1828,457.3278
20250903,69200,69800,52.53,469.8841,424.6615
20250904,69500,70100,53.72,457.7495,394.3286
20250905,70300,69500,50.96,425.0531,409.0194
20250908,69800,70100,53.53,437.5493,379.8037
20250909,70100,71500,58.94,506.2958,352.6749
20250910,71800,72600,62.62,548.7032,327.4838
20250911,73200,73400,65.08,566.653,304.0921
20250912,74600,75400,70.32,669.0349,282.3712
20250915,77200,76500,72.74,699.8181,262.2019
20250916,76900,79400,77.88,856.974,243.4732
20250917,79100,78200,71.85,795.7616,311.7965
20250918,79100,80500,75.73,903.2072,289.5253
20250919,81100,79700,72.01,838.6924,325.9878
20250922,81500,83500,77.63,1050.2143,302.703
20250923,85800,84700,79.05,1060.9133,281.0813
20250924,84200,85400,79.86,1035.1338,261.0041
20250925,84400,86100,80.67,1011.1957,242.3609
20250926,85000,83300,68.84,938.9674,425.0494
20250929,83300,84200,70.34,936.184,394.6888
20250930,84600,83900,69.14,869.3137,387.9253
20251001,84900,86000,72.66,957.2199,360.2163
20251002,89300,89000,76.73,1103.1328,334.4866
20251010,94000,94400,81.95,1410.0518,310.5947
20251013,91300,93300,78.11,1309.3339,366.9808
20251014,95300,91600,72.46,1215.81,462.1964
20251015,92300,95000,76.17,1371.8236,429.1824
20251016,95300,97700,78.63,1466.6933,398.5265
20251017,97200,97900,78.81,1376.2152,370.0603
20251020,97900,98100,78.99,1292.1999,343.6275
20251021,98500,97500,76.83,1199.8999,361.9398
20251022,97100,98600,78.02,1192.7642,336.0869
20251023,96800,96500,70.56,1107.5667,462.0807
20251024,97900,98800,73.54,1192.7405,429.075
20251027,101300,102000,77.03,1336.1162,398.4268
20251028,100900,99500,69.34,1240.6793,548.5391
20251029,100200,100500,70.61,1223.488,509.3578
20251030,102400,104100,74.66,1393.2388,472.9751
20251031,105000,107500,77.77,1536.5789,439.1911
20251103,106900,111100,80.5,1683.9661,407.8203
20251104,111800,104900,65.56,1563.6828,821.5475
20251105,101000,100600,57.57,1451.9912,1070.0084
20251106,103700,99200,55.22,1348.2775,1093.5792
20251107,96400,97900,53.04,1251.972,1108.3235
20251110,98600,100600,56.84,1355.4026,1029.1576
20251111,103700,103500,60.53,1465.731,955.6463
20251112,103000,103100,59.77,1361.0359,915.9573
20251113,102500,102800,59.17,1263.819,871.9603
20251114,99000,97200,49.24,1173.5463,1209.6775
20251117,99800,100600,54.26,1332.5787,1123.2719
20251118,99800,97800,49.89,1237.3945,1243.0382
20251119,97100,96500,47.95,1149.0092,1247.1069
20251120,100900,100600,54.01,1359.7942,1158.0278
20251121,95600,94800,45.88,1262.6661,1489.5973
20251124,97800,96700,48.61,1308.1899,1383.1975
20251125,101400,99300,52.16,1400.4621,1284.3977
20251126,100500,102800,56.52,1550.4291,1192.655
20251127,104100,103500,57.36,1489.6841,1107.4653
20251128,103800,100500,52.68,1383.2781,1242.6464
20251201,102000,100800,53.09,1305.9011,1153.8859
20251202,101200,103400,56.62,1398.3367,1071.4655
20251203,104700,104500,58.05,1377.027,994.9322
20251204,103900,105100,58.86,1321.525,923.8657
20251205,105300,108400,63.03,1462.8447,857.8753
20251208,109700,109500,64.33,1436.9272,796.5985
20251209,108900,108400,61.99,1334.2896,818.27
20251210,108300,108000,61.11,1238.9832,788.3936
20251211,109200,107300,59.53,1150.4844,782.0797
20251212,107100,108900,61.95,1182.5926,726.2169
