date,open,close,rsi,avg_gain,avg_loss
20220207,73500,73000,37.72,298.2615,492.5363
20220208,73800,73500,40.61,312.6714,457.3551
20220209,74300,74700,46.96,376.052,424.6869
20220210,75600,75400,50.3,399.1912,394.3521
20220211,75000,74900,47.98,370.6775,401.8984
20220214,74400,73700,42.86,344.2005,458.9056
20220215,74100,73700,42.86,319.6148,426.1267
20220216,74600,74800,48.68,375.3566,395.689
20220217,75000,75000,49.69,362.8311,367.4255
20220218,74600,74300,46.27,336.9146,391.1809
20220221,73200,74200,45.79,312.8493,370.3822
20220222,73000,73400,42.01,290.5029,401.0692
20220223,73800,73000,40.22,269.7527,400.9928
20220224,72300,71500,34.31,250.4846,479.4933
20220225,72100,71900,36.97,261.1643,445.2438
20220228,71100,72100,38.31,256.7954,413.4407
20220302,72300,71700,36.63,238.4529,412.4806
20220303,72300,72900,44.5,307.1348,383.0177
20220304,72700,71500,38.5,285.1966,455.6593
20220307,70000,70100,33.61,264.8254,523.1122
20220308,68800,69500,31.75,245.9093,528.6042
20220310,70800,71200,41.61,349.773,490.8468
20220311,70500,70000,37.49,324.7892,541.5006
20220314,70000,70200,38.58,315.8757,502.822
20220315,69800,69500,36.2,293.3131,516.9061
20220316,70200,70400,41.22,336.6479,479.9842
20220317,71200,71200,45.34,369.7445,445.6997
20220318,70600,70700,43.3,343.3342,449.5783
20220321,70900,69900,40.18,318.8103,474.6084
20220322,69900,70300,42.42,324.6096,440.7078
20220323,70600,70500,43.55,315.7089,409.2287
20220324,69600,69800,40.54,293.1582,429.998
20220325,70100,69800,40.54,272.2184,399.2839
20220328,69500,69700,40.08,252.7742,377.9065
20220329,70000,70200,43.52,270.4332,350.9131
20220330,70300,69900,41.97,251.1165,347.2765
20220331,69900,69600,40.41,233.1796,343.8996
20220401,69500,69100,37.88,216.5239,355.0496
20220404,68900,69300,39.51,215.3437,329.6889
20220405,69400,69200,38.96,199.962,313.2826
20220406,68600,68500,35.26,185.679,340.9053
20220407,68500,68000,32.86,172.4162,352.2692
20220408,68100,67800,31.92,160.1007,341.3928
20220411,67800,67900,32.95,155.8078,317.0076
20220412,67600,67000,28.74,144.6787,358.6499
20220413,67300,68700,43.44,255.7731,333.0321
20220414,68700,67500,37.55,237.5036,394.9583
20220415,67200,66600,33.85,220.539,431.0328
20220418,66500,66700,34.62,211.9291,400.2447
20220419,67100,67300,39.2,239.6485,371.6558
20220420,67000,67400,39.96,229.6736,345.1089
20220421,67600,67700,42.28,234.6969,320.4583
20220422,67200,67000,38.54,217.9328,347.5684
20220425,66500,66300,35.19,202.3662,372.7421
20220426,66400,66100,34.27,187.9115,360.4034
20220427,65400,65000,29.69,174.4892,413.2317
20220428,65400,64800,28.93,162.0257,398.0009
20220429,65100,67400,47.63,336.1667,369.5722
20220502,66600,67300,47.12,312.1548,350.3171
20220503,67400,67500,48.32,304.1438,325.2944
20220504,68000,67900,50.73,310.9906,302.0591
20220506,67000,66500,43.15,288.777,380.4835
20220509,66300,66100,41.25,268.1501,381.8775
20220510,65900,65700,39.39,248.9965,383.172
20220511,65500,65700,39.39,231.211,355.8025
20220512,65200,64900,35.65,214.696,387.5309
20220513,65300,66500,46.57,313.6463,359.8502
20220516,67100,66300,45.53,291.243,348.4323
20220517,66600,67600,52.89,363.297,323.5443
20220518,68300,68100,55.39,373.0615,300.434
20220519,66500,67500,51.84,346.4143,321.8315
20220520,67800,68000,54.46,357.3847,298.8436
20220523,68800,67900,53.83,331.8572,284.6405
20220524,67500,66500,45.82,308.1531,364.309
20220525,66700,66400,45.31,286.1422,345.4298
20220526,66300,65900,42.71,265.7035,356.4705
20220527,66700,66500,46.66,289.5818,331.0083
20220530,67500,67700,53.57,354.6117,307.3649
20220531,67500,67400,51.76,329.2822,306.8388
20220602,66600,66700,47.72,305.7621,334.9218
20220603,67200,66800,48.34,291.0648,310.9988
20220607,66200,65500,41.46,270.2745,381.6417
20220608,65400,65300,40.5,250.9691,368.6673
20220609,65100,65200,40.01,233.0428,349.4768
20220610,64000,63800,33.76,216.3969,424.5142
20220613,62400,62100,28.04,200.9399,515.6203
20220614,61200,61900,27.45,186.5871,493.076
20220615,61300,60700,24.17,173.2594,543.5706
20220616,61300,60900,25.76,175.1695,504.7441
20220617,59400,59800,22.91,162.6574,547.2624
20220620,59800,58700,20.47,151.039,586.7436
20220621,58700,58500,20.05,140.2505,559.1191
